# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -B 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
02:07:09 AM      0.00   1856.00 120386.00      0.00 107806.00      0.00      0.00      0.00      0.00
02:07:10 AM      0.00    724.00 123322.00      0.00 130278.00      0.00      0.00      0.00      0.00
02:07:11 AM      0.00   1020.00 124660.00      0.00 118445.00      0.00      0.00      0.00      0.00
02:07:12 AM      0.00    808.00 124945.00      0.00 108203.00      0.00      0.00      0.00      0.00
02:07:13 AM      0.00    664.00 123626.00      0.00  98051.00      0.00      0.00      0.00      0.00
02:07:14 AM      0.00   1332.00 124218.00      0.00 114318.00      0.00      0.00      0.00      0.00
02:07:15 AM      0.00   2092.00 129027.00      0.00 118056.00      0.00      0.00      0.00      0.00
02:07:16 AM      0.00    568.00 113362.00      0.00 265833.00      0.00      0.00      0.00      0.00
02:07:17 AM      0.00   1444.00 114789.00      0.00 111791.00      0.00      0.00      0.00      0.00
02:07:18 AM      0.00    628.00 109176.00      0.00  94802.00      0.00      0.00      0.00      0.00
02:07:19 AM      0.00   7672.00 121859.00      0.00 127387.00      0.00      0.00      0.00      0.00
02:07:20 AM      0.00   1620.00 143586.00      0.00 115023.00      0.00      0.00      0.00      0.00
02:07:21 AM      0.00   1200.00  92121.00      0.00  64753.00      0.00      0.00      0.00      0.00
02:07:22 AM      0.00    936.00 125607.00      0.00 125620.00      0.00      0.00      0.00      0.00
02:07:23 AM      0.00    740.00 125970.00      0.00 115342.00      0.00      0.00      0.00      0.00
02:07:24 AM      0.00  22912.00 113990.00      0.00 137892.00      0.00      0.00      0.00      0.00
02:07:25 AM      0.00    908.00 120298.00      0.00 109332.00      0.00      0.00      0.00      0.00
02:07:26 AM      0.00   1984.00 143785.00      0.00 110806.00      0.00      0.00      0.00      0.00
02:07:27 AM      0.00   1116.00 119216.00      0.00 125353.00      0.00      0.00      0.00      0.00
02:07:28 AM      0.00    536.00 139634.00      0.00 111074.00      0.00      0.00      0.00      0.00
02:07:29 AM      0.00   1384.00 128161.00      0.00 135937.00      0.00      0.00      0.00      0.00
02:07:30 AM      0.00   1224.00 109192.00      0.00 104095.00      0.00      0.00      0.00      0.00
02:07:31 AM      0.00    800.00 119302.00      0.00 109564.00      0.00      0.00      0.00      0.00
02:07:32 AM      0.00   2416.00 110503.00      0.00 124213.00      0.00      0.00      0.00      0.00
02:07:33 AM      0.00    864.00 119906.00      0.00  91392.00      0.00      0.00      0.00      0.00
02:07:34 AM      0.00   1080.00 114495.00      0.00  70113.00      0.00      0.00      0.00      0.00
02:07:35 AM      0.00    972.00 114739.00      0.00 129263.00      0.00      0.00      0.00      0.00
02:07:36 AM      0.00   1432.00 130727.00      0.00 118072.00      0.00      0.00      0.00      0.00
02:07:37 AM      0.00    836.00 122848.00      0.00 119113.00      0.00      0.00      0.00      0.00
02:07:38 AM      0.00    764.00 130608.00      0.00 121273.00      0.00      0.00      0.00      0.00
02:07:39 AM      0.00   8024.00 106338.00      0.00  80425.00      0.00      0.00      0.00      0.00
02:07:40 AM      0.00    992.00 130259.00      0.00 379113.00      0.00      0.00      0.00      0.00
02:07:41 AM      0.00   4912.00 122785.00      0.00 126425.00      0.00      0.00      0.00      0.00
02:07:42 AM      0.00   2644.00 121440.00      0.00 123655.00      0.00      0.00      0.00      0.00
02:07:43 AM      0.00    972.00 127024.00      0.00  74286.00      0.00      0.00      0.00      0.00
02:07:44 AM      0.00   1452.00 142913.00      0.00 135602.00      0.00      0.00      0.00      0.00
02:07:45 AM      0.00    660.00 127023.00      0.00 107534.00      0.00      0.00      0.00      0.00
02:07:46 AM      0.00   1392.00 126309.00      0.00 123603.00      0.00      0.00      0.00      0.00
02:07:47 AM      0.00   1996.00 111985.00      0.00 110281.00      0.00      0.00      0.00      0.00
02:07:48 AM      0.00    728.00 118290.00      0.00 122704.00      0.00      0.00      0.00      0.00
02:07:49 AM      0.00    972.00 128849.00      0.00  77059.00      0.00      0.00      0.00      0.00
02:07:50 AM      0.00    820.00 122942.00      0.00 107112.00      0.00      0.00      0.00      0.00
02:07:51 AM      0.00   1280.00 130238.00      0.00 132437.00      0.00      0.00      0.00      0.00
02:07:52 AM      0.00    732.00 120292.00      0.00  92811.00      0.00      0.00      0.00      0.00
02:07:53 AM      0.00    648.00 134002.00      0.00 128610.00      0.00      0.00      0.00      0.00
02:07:54 AM      0.00   1056.00 125347.00      0.00 115451.00      0.00      0.00      0.00      0.00
02:07:55 AM      0.00  25268.00 121667.00      0.00 123373.00      0.00      0.00      0.00      0.00
02:07:56 AM      0.00   1329.41 116657.84      0.00 116206.86      0.00      0.00      0.00      0.00
02:07:57 AM      0.00   2312.00 123238.00      0.00 107583.00      0.00      0.00      0.00      0.00
02:07:58 AM      0.00    740.00 118750.00      0.00 104557.00      0.00      0.00      0.00      0.00
02:07:59 AM      0.00   8164.00 130301.00      0.00 145369.00      0.00      0.00      0.00      0.00
02:08:00 AM      0.00   1080.00 148800.00      0.00 104675.00      0.00      0.00      0.00      0.00
02:08:01 AM      0.00    836.00 130313.00      0.00  89072.00      0.00      0.00      0.00      0.00
02:08:02 AM      0.00   1128.00 130567.00      0.00 159292.00      0.00      0.00      0.00      0.00
02:08:03 AM      0.00   2888.00 124709.00      0.00 140793.00      0.00      0.00      0.00      0.00
02:08:04 AM      0.00  27064.00 152640.00      0.00 384813.00      0.00      0.00      0.00      0.00
02:08:05 AM      0.00    684.00 125633.00      0.00 103900.00      0.00      0.00      0.00      0.00
02:08:06 AM      0.00    972.00 119845.00      0.00 106462.00      0.00      0.00      0.00      0.00
02:08:07 AM      0.00    836.00 127803.00      0.00 121578.00      0.00      0.00      0.00      0.00
02:08:08 AM      0.00    788.00 124532.00      0.00 114294.00      0.00      0.00      0.00      0.00
02:08:09 AM      0.00   2076.00 112601.00      0.00 131310.00      0.00      0.00      0.00      0.00
02:08:10 AM      0.00   1480.00 155420.00      0.00 116354.00      0.00      0.00      0.00      0.00
02:08:11 AM      0.00    672.00 122327.00      0.00 122315.00      0.00      0.00      0.00      0.00
02:08:12 AM      0.00    888.00 116743.00      0.00 121106.00      0.00      0.00      0.00      0.00
02:08:13 AM      0.00    732.00 108548.00      0.00 110223.00      0.00      0.00      0.00      0.00
02:08:14 AM      0.00   1556.44 125138.61      0.00 118969.31      0.00      0.00      0.00      0.00
02:08:15 AM      0.00   1936.00 117302.00      0.00 111002.00      0.00      0.00      0.00      0.00
02:08:16 AM      0.00    824.00 107030.00      0.00 103326.00      0.00      0.00      0.00      0.00
02:08:17 AM      0.00   1360.00 125770.00      0.00  66792.00      0.00      0.00      0.00      0.00
02:08:18 AM      0.00    864.00 118997.00      0.00 112490.00      0.00      0.00      0.00      0.00
02:08:19 AM      0.00   1348.00 131339.00      0.00 131473.00      0.00      0.00      0.00      0.00
02:08:20 AM      0.00   1376.00 152024.00      0.00 105573.00      0.00      0.00      0.00      0.00
02:08:21 AM      0.00   1056.00 115961.00      0.00 139622.00      0.00      0.00      0.00      0.00
02:08:22 AM      0.00    880.00 124755.00      0.00  90152.00      0.00      0.00      0.00      0.00
02:08:23 AM      0.00   1060.00 119818.00      0.00 118943.00      0.00      0.00      0.00      0.00
02:08:24 AM      0.00  30240.00 120565.00      0.00 121195.00      0.00      0.00      0.00      0.00
02:08:25 AM      0.00    948.00 129639.00      0.00 138520.00      0.00      0.00      0.00      0.00
02:08:26 AM      0.00   1864.00 114514.00      0.00 113829.00      0.00      0.00      0.00      0.00
02:08:27 AM      0.00    744.00 117859.00      0.00 106796.00      0.00      0.00      0.00      0.00
02:08:28 AM      0.00   1016.00 126463.00      0.00 105659.00      0.00      0.00      0.00      0.00
02:08:29 AM      0.00   1020.00 145782.00      0.00 380979.00      0.00      0.00      0.00      0.00
02:08:30 AM      0.00    752.00  98438.00      0.00  94624.00      0.00      0.00      0.00      0.00
02:08:31 AM      0.00   1960.00 117016.00      0.00 134456.00      0.00      0.00      0.00      0.00
02:08:32 AM      0.00   1028.00 131735.00      5.00  80434.00      0.00      0.00      0.00      0.00
02:08:33 AM      0.00   1292.00 119503.00      0.00 116922.00      0.00      0.00      0.00      0.00
02:08:34 AM      0.00   1504.00 106846.00      0.00 115545.00      0.00      0.00      0.00      0.00
02:08:35 AM      0.00   1168.00 138579.00      0.00 123115.00      0.00      0.00      0.00      0.00
02:08:36 AM      0.00   3348.00 122166.00      0.00 110483.00      0.00      0.00      0.00      0.00
02:08:37 AM      0.00   1088.00 113727.00      0.00 112243.00      0.00      0.00      0.00      0.00
02:08:38 AM      0.00   1076.00 109214.00      0.00 106804.00      0.00      0.00      0.00      0.00
02:08:39 AM      0.00   1020.00 117430.00      0.00 112678.00      0.00      0.00      0.00      0.00
02:08:40 AM      0.00   1648.00 112791.00      0.00  97683.00      0.00      0.00      0.00      0.00
02:08:41 AM      0.00   2108.00 129013.00      0.00  97523.00      0.00      0.00      0.00      0.00
02:08:42 AM      0.00    816.00 134100.00      0.00 279570.00      0.00      0.00      0.00      0.00
02:08:43 AM      0.00   1068.00 132789.00      0.00 119673.00      0.00      0.00      0.00      0.00
02:08:44 AM      0.00    772.00 141895.00      0.00 117700.00      0.00      0.00      0.00      0.00
02:08:45 AM      0.00  30656.00 126107.00      0.00 130587.00      0.00      0.00      0.00      0.00
02:08:46 AM      0.00    860.00 123094.00      0.00 121024.00      0.00      0.00      0.00      0.00
02:08:47 AM      0.00   2952.00 144808.00      0.00  98489.00      0.00      0.00      0.00      0.00
02:08:48 AM      0.00   1032.00 122128.00      0.00 122819.00      0.00      0.00      0.00      0.00
02:08:49 AM      0.00    912.00 129124.00      0.00  95973.00      0.00      0.00      0.00      0.00
02:08:50 AM      0.00   1524.00 123367.00      0.00 112347.00      0.00      0.00      0.00      0.00
02:08:51 AM      0.00   1396.00 136074.00      0.00 157024.00      0.00      0.00      0.00      0.00
02:08:52 AM      0.00   1236.00 107078.00      0.00 104439.00      0.00      0.00      0.00      0.00
02:08:53 AM      0.00    944.00 121654.00      0.00 120111.00      0.00      0.00      0.00      0.00
02:08:54 AM      0.00   1316.00 158439.00      0.00 207876.00      0.00      0.00      0.00      0.00
02:08:55 AM      0.00   1140.00 114483.00      0.00 119712.00      0.00      0.00      0.00      0.00
02:08:56 AM      0.00    696.00 152849.00      0.00 122873.00      0.00      0.00      0.00      0.00
02:08:57 AM      0.00   2792.00 101581.00      0.00 106027.00      0.00      0.00      0.00      0.00
02:08:58 AM      0.00    912.00 132903.00      0.00  82849.00      0.00      0.00      0.00      0.00
02:08:59 AM      0.00    892.00 130198.00      0.00 139703.00      0.00      0.00      0.00      0.00
02:09:00 AM      0.00   7668.00 152648.00      0.00 119891.00      0.00      0.00      0.00      0.00
02:09:01 AM      0.00   1272.00 126960.00      0.00  90822.00      0.00      0.00      0.00      0.00
02:09:02 AM      0.00   1932.00 128827.00      0.00 142812.00      0.00      0.00      0.00      0.00
02:09:03 AM      0.00    728.71 123717.82      0.00  91711.88      0.00      0.00      0.00      0.00
02:09:04 AM      0.00  34004.00 140791.00      0.00 155799.00      0.00      0.00      0.00      0.00
02:09:05 AM      0.00   1380.00 130416.00      0.00 133232.00      0.00      0.00      0.00      0.00
02:09:06 AM      0.00   4548.00 122770.00      0.00 118200.00      0.00      0.00      0.00      0.00
02:09:07 AM      0.00    944.00 130942.00      0.00  91063.00      0.00      0.00      0.00      0.00
02:09:08 AM      0.00    840.00 125991.00      0.00 104476.00      0.00      0.00      0.00      0.00
02:09:09 AM      0.00   2208.00 125393.00      0.00 135312.00      0.00      0.00      0.00      0.00
02:09:10 AM      0.00   2196.00 142133.00      0.00 118894.00      0.00      0.00      0.00      0.00
02:09:11 AM      0.00    848.00 112696.00      0.00 100946.00      0.00      0.00      0.00      0.00
02:09:12 AM      0.00   1012.00 130520.00      0.00  85905.00      0.00      0.00      0.00      0.00
02:09:13 AM      0.00   1212.00 132979.00      0.00 146112.00      0.00      0.00      0.00      0.00
02:09:14 AM      0.00   2612.00 126522.00      0.00 116097.00      0.00      0.00      0.00      0.00
02:09:15 AM      0.00   1168.00 133498.00      0.00 375633.00      0.00      0.00      0.00      0.00
02:09:16 AM      0.00   1100.00 121737.00      0.00 129015.00      0.00      0.00      0.00      0.00
02:09:17 AM      0.00   1268.00 152797.00      0.00 103479.00      0.00      0.00      0.00      0.00
02:09:18 AM      0.00   1000.00 127624.00      0.00 126416.00      0.00      0.00      0.00      0.00
02:09:19 AM      0.00   1516.00 130965.00      0.00 121651.00      0.00      0.00      0.00      0.00
02:09:20 AM      0.00   8844.00 130351.00      0.00  84919.00      0.00      0.00      0.00      0.00
02:09:21 AM      0.00   1240.00 129532.00      0.00 132088.00      0.00      0.00      0.00      0.00
02:09:22 AM      0.00    972.00 130387.00      0.00 113147.00      0.00      0.00      0.00      0.00
02:09:23 AM      0.00   1032.00 122743.00      0.00 133184.00      0.00      0.00      0.00      0.00
02:09:24 AM      0.00   1000.00 120151.00      0.00 116578.00      0.00      0.00      0.00      0.00
02:09:25 AM      0.00  24692.00 136180.00      0.00  86105.00      0.00      0.00      0.00      0.00
02:09:26 AM      0.00   1184.00 132037.00      0.00 237556.00      0.00      0.00      0.00      0.00
02:09:27 AM      0.00    848.00 118831.00      0.00 112698.00      0.00      0.00      0.00      0.00
02:09:28 AM      0.00    904.00 126224.00      0.00  98595.00      0.00      0.00      0.00      0.00
02:09:29 AM      0.00    984.00 125473.00      0.00 116339.00      0.00      0.00      0.00      0.00
02:09:30 AM      0.00   1424.00 131894.00      0.00 143542.00      0.00      0.00      0.00      0.00
02:09:31 AM      0.00    968.00 126001.00      0.00 120696.00      0.00      0.00      0.00      0.00
02:09:32 AM      0.00   1112.00 124100.00      0.00 103456.00      0.00      0.00      0.00      0.00
02:09:33 AM      0.00   1348.00 119589.00      0.00 109223.00      0.00      0.00      0.00      0.00
02:09:34 AM      0.00   1144.00 119263.00      0.00 115176.00      0.00      0.00      0.00      0.00
02:09:35 AM      0.00  20980.00 120919.00      0.00 118826.00      0.00      0.00      0.00      0.00
02:09:36 AM      0.00   2868.00 130449.00      0.00  81781.00      0.00      0.00      0.00      0.00
02:09:37 AM      0.00   1484.00 137976.00      0.00 131868.00      0.00      0.00      0.00      0.00
02:09:38 AM      0.00    776.00 125174.00      0.00 123199.00      0.00      0.00      0.00      0.00
02:09:39 AM      0.00    872.00 127172.00      0.00 123498.00      0.00      0.00      0.00      0.00
