# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -b 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM       tps      rtps      wtps      dtps   bread/s   bwrtn/s   bdscd/s
02:08:48 AM    153.00      0.00    153.00      0.00      0.00   2160.00      0.00
02:08:49 AM    140.00      0.00    140.00      0.00      0.00   1824.00      0.00
02:08:50 AM    246.00      0.00    246.00      0.00      0.00   3048.00      0.00
02:08:51 AM    217.00      0.00    217.00      0.00      0.00   2792.00      0.00
02:08:52 AM    171.00      0.00    171.00      0.00      0.00   2472.00      0.00
02:08:53 AM    143.00      0.00    143.00      0.00      0.00   1840.00      0.00
02:08:54 AM    205.00      0.00    205.00      0.00      0.00   2680.00      0.00
02:08:55 AM    138.00      0.00    138.00      0.00      0.00   2256.00      0.00
02:08:56 AM    108.00      0.00    108.00      0.00      0.00   1416.00      0.00
02:08:57 AM    492.00      0.00    492.00      0.00      0.00   5584.00      0.00
02:08:58 AM    138.00      0.00    138.00      0.00      0.00   1824.00      0.00
02:08:59 AM    134.00      0.00    134.00      0.00      0.00   1784.00      0.00
02:09:00 AM    215.00      0.00    215.00      0.00      0.00  15272.00      0.00
02:09:01 AM    174.00      0.00    174.00      0.00      0.00   2608.00      0.00
02:09:02 AM    353.00      0.00    353.00      0.00      0.00   3864.00      0.00
02:09:03 AM    111.00      0.00    111.00      0.00      0.00   1472.00      0.00
02:09:04 AM   2572.00      0.00   2572.00      0.00      0.00  68008.00      0.00
02:09:05 AM    195.00      0.00    195.00      0.00      0.00   2760.00      0.00
02:09:06 AM    253.00      0.00    253.00      0.00      0.00   9096.00      0.00
02:09:07 AM    140.00      0.00    140.00      0.00      0.00   1888.00      0.00
02:09:08 AM    118.00      0.00    118.00      0.00      0.00   1656.00      0.00
02:09:09 AM    390.00      0.00    390.00      0.00      0.00   4440.00      0.00
02:09:10 AM    276.00      0.00    276.00      0.00      0.00   4368.00      0.00
02:09:11 AM    119.00      0.00    119.00      0.00      0.00   1696.00      0.00
02:09:12 AM    153.00      0.00    153.00      0.00      0.00   2048.00      0.00
02:09:13 AM    176.00      0.00    176.00      0.00      0.00   2424.00      0.00
02:09:14 AM    457.00      0.00    457.00      0.00      0.00   5224.00      0.00
02:09:15 AM    158.00      0.00    158.00      0.00      0.00   2336.00      0.00
02:09:16 AM    155.00      0.00    155.00      0.00      0.00   2200.00      0.00
02:09:17 AM    170.00      0.00    170.00      0.00      0.00   2512.00      0.00
02:09:18 AM    136.00      0.00    136.00      0.00      0.00   2000.00      0.00
02:09:19 AM    197.00      0.00    197.00      0.00      0.00   2968.00      0.00
02:09:20 AM    482.00      0.00    482.00      0.00      0.00  17776.00      0.00
02:09:21 AM    169.00      0.00    169.00      0.00      0.00   2368.00      0.00
02:09:22 AM    141.00      0.00    141.00      0.00      0.00   2056.00      0.00
02:09:23 AM    149.00      0.00    149.00      0.00      0.00   2064.00      0.00
02:09:24 AM    131.00      0.00    131.00      0.00      0.00   2000.00      0.00
02:09:25 AM   2109.00      0.00   2109.00      0.00      0.00  49360.00      0.00
02:09:26 AM    186.00      0.00    186.00      0.00      0.00   2392.00      0.00
02:09:27 AM    115.00      0.00    115.00      0.00      0.00   1696.00      0.00
02:09:28 AM    131.00      0.00    131.00      0.00      0.00   1808.00      0.00
02:09:29 AM    141.00      0.00    141.00      0.00      0.00   1920.00      0.00
02:09:30 AM    209.00      0.00    209.00      0.00      0.00   2896.00      0.00
02:09:31 AM    140.00      0.00    140.00      0.00      0.00   1936.00      0.00
02:09:32 AM    157.00      0.00    157.00      0.00      0.00   2224.00      0.00
02:09:33 AM    168.00      0.00    168.00      0.00      0.00   2696.00      0.00
02:09:34 AM    176.00      0.00    176.00      0.00      0.00   2288.00      0.00
02:09:35 AM   1450.00      0.00   1450.00      0.00      0.00  41936.00      0.00
02:09:36 AM    484.00      0.00    484.00      0.00      0.00   5760.00      0.00
02:09:37 AM    205.00      0.00    205.00      0.00      0.00   2944.00      0.00
02:09:38 AM    103.00      0.00    103.00      0.00      0.00   1576.00      0.00
02:09:39 AM    122.00      0.00    122.00      0.00      0.00   1744.00      0.00
02:09:40 AM    241.00      0.00    241.00      0.00      0.00   3608.00      0.00
02:09:41 AM    506.00      0.00    506.00      0.00      0.00   5840.00      0.00
02:09:42 AM    138.00      0.00    138.00      0.00      0.00   1976.00      0.00
02:09:43 AM    146.00      0.00    146.00      0.00      0.00   3272.00      0.00
02:09:44 AM    156.00      0.00    156.00      0.00      0.00   2136.00      0.00
02:09:45 AM    147.00      0.00    147.00      0.00      0.00   1872.00      0.00
02:09:46 AM    163.00      0.00    163.00      0.00      0.00   2272.00      0.00
02:09:47 AM    190.00      0.00    190.00      0.00      0.00   3056.00      0.00
02:09:48 AM    106.93      0.00    106.93      0.00      0.00   1441.58      0.00
02:09:49 AM    165.00      0.00    165.00      0.00      0.00   2128.00      0.00
02:09:50 AM    192.00      0.00    192.00      0.00      0.00  15136.00      0.00
02:09:51 AM    564.00      0.00    564.00      0.00      0.00   7832.00      0.00
02:09:52 AM    184.00      0.00    184.00      0.00      0.00   2304.00      0.00
02:09:53 AM    150.00      0.00    150.00      0.00      0.00   2128.00      0.00
02:09:54 AM    198.00      0.00    198.00      0.00      0.00   2816.00      0.00
02:09:55 AM   2086.00      0.00   2086.00      0.00      0.00  48920.00      0.00
02:09:56 AM    361.00      0.00    361.00      0.00      0.00   3904.00      0.00
02:09:57 AM    204.00      0.00    204.00      0.00      0.00   2536.00      0.00
02:09:58 AM    116.00      0.00    116.00      0.00      0.00   1752.00      0.00
02:09:59 AM    128.00      0.00    128.00      0.00      0.00   1656.00      0.00
02:10:00 AM    155.00      0.00    155.00      0.00      0.00   2184.00      0.00
02:10:01 AM    174.00      0.00    174.00      0.00      0.00   2568.00      0.00
02:10:02 AM    407.00      0.00    407.00      0.00      0.00   4528.00      0.00
02:10:03 AM    118.00      0.00    118.00      0.00      0.00   1992.00      0.00
02:10:04 AM    286.00      0.00    286.00      0.00      0.00   3512.00      0.00
02:10:05 AM   2364.00      0.00   2364.00      0.00      0.00  56232.00      0.00
02:10:06 AM    167.00      0.00    167.00      0.00      0.00   2208.00      0.00
02:10:07 AM    144.00      0.00    144.00      0.00      0.00   1840.00      0.00
02:10:08 AM    154.00      0.00    154.00      0.00      0.00   2008.00      0.00
02:10:09 AM    180.00      0.00    180.00      0.00      0.00   2512.00      0.00
02:10:10 AM    151.00      0.00    151.00      0.00      0.00   2184.00      0.00
02:10:11 AM    162.00      0.00    162.00      0.00      0.00   2488.00      0.00
02:10:12 AM    162.00      0.00    162.00      0.00      0.00   2320.00      0.00
02:10:13 AM    220.00      0.00    220.00      0.00      0.00   3424.00      0.00
02:10:14 AM    114.00      0.00    114.00      0.00      0.00   1600.00      0.00
02:10:15 AM    501.00      0.00    501.00      0.00      0.00   5536.00      0.00
02:10:16 AM    185.00      0.00    185.00      0.00      0.00   2648.00      0.00
02:10:17 AM    119.80      0.00    119.80      0.00      0.00   1734.65      0.00
02:10:18 AM    115.00      0.00    115.00      0.00      0.00   1712.00      0.00
02:10:19 AM    146.00      0.00    146.00      0.00      0.00   2512.00      0.00
02:10:20 AM    378.00      0.00    378.00      0.00      0.00   4176.00      0.00
02:10:21 AM    104.00      0.00    104.00      0.00      0.00   1512.00      0.00
02:10:22 AM    159.00      0.00    159.00      0.00      0.00   2440.00      0.00
02:10:23 AM    130.00      0.00    130.00      0.00      0.00   1792.00      0.00
02:10:24 AM    129.00      0.00    129.00      0.00      0.00   1656.00      0.00
02:10:25 AM   2115.00      0.00   2115.00      0.00      0.00  49352.00      0.00
02:10:26 AM    180.00      0.00    180.00      0.00      0.00   2672.00      0.00
02:10:27 AM    159.00      0.00    159.00      0.00      0.00   2816.00      0.00
02:10:28 AM    148.00      0.00    148.00      0.00      0.00   1744.00      0.00
02:10:29 AM    128.00      0.00    128.00      0.00      0.00   1696.00      0.00
02:10:30 AM    259.00      0.00    259.00      0.00      0.00  16008.00      0.00
02:10:31 AM    375.00      0.00    375.00      0.00      0.00   3768.00      0.00
02:10:32 AM    156.00      0.00    156.00      0.00      0.00   2128.00      0.00
02:10:33 AM    149.00      0.00    149.00      0.00      0.00   2072.00      0.00
02:10:34 AM    158.00      0.00    158.00      0.00      0.00   2160.00      0.00
02:10:35 AM    191.00      0.00    191.00      0.00      0.00   2400.00      0.00
02:10:36 AM    184.00      0.00    184.00      0.00      0.00   3096.00      0.00
02:10:37 AM    400.00      0.00    400.00      0.00      0.00   4664.00      0.00
02:10:38 AM    134.00      0.00    134.00      0.00      0.00   1672.00      0.00
02:10:39 AM    140.00      0.00    140.00      0.00      0.00   2160.00      0.00
02:10:40 AM    147.00      0.00    147.00      0.00      0.00   2032.00      0.00
02:10:41 AM    136.00      0.00    136.00      0.00      0.00   2144.00      0.00
02:10:42 AM    452.00      0.00    452.00      0.00      0.00   4872.00      0.00
02:10:43 AM    111.00      0.00    111.00      0.00      0.00   1512.00      0.00
02:10:44 AM    197.00      0.00    197.00      0.00      0.00   3264.00      0.00
02:10:45 AM    189.00      0.00    189.00      0.00      0.00   2712.00      0.00
02:10:46 AM    177.00      0.00    177.00      0.00      0.00   2816.00      0.00
02:10:47 AM    503.00      0.00    503.00      0.00      0.00   5720.00      0.00
02:10:48 AM    140.00      0.00    140.00      0.00      0.00   1792.00      0.00
02:10:49 AM    155.00      0.00    155.00      0.00      0.00   2096.00      0.00
02:10:50 AM    147.00      0.00    147.00      0.00      0.00   1888.00      0.00
02:10:51 AM   2021.00      0.00   2021.00      0.00      0.00  62992.00      0.00
02:10:52 AM    359.00      0.00    359.00      0.00      0.00   3808.00      0.00
02:10:53 AM    133.00      0.00    133.00      0.00      0.00   1696.00      0.00
02:10:54 AM    155.00      0.00    155.00      0.00      0.00   1912.00      0.00
02:10:55 AM    181.00      0.00    181.00      0.00      0.00   2816.00      0.00
02:10:56 AM    940.00      0.00    940.00      0.00      0.00  17104.00      0.00
02:10:57 AM    124.00      0.00    124.00      0.00      0.00   1728.00      0.00
02:10:58 AM    137.00      0.00    137.00      0.00      0.00   1936.00      0.00
02:10:59 AM    429.00      0.00    429.00      0.00      0.00   4920.00      0.00
02:11:00 AM    133.00      0.00    133.00      0.00      0.00   2192.00      0.00
02:11:01 AM    310.00      0.00    310.00      0.00      0.00   3840.00      0.00
02:11:02 AM    147.00      0.00    147.00      0.00      0.00   1984.00      0.00
02:11:03 AM    123.00      0.00    123.00      0.00      0.00   1776.00      0.00
02:11:04 AM    152.00      0.00    152.00      0.00      0.00   2320.00      0.00
02:11:05 AM   2432.00      0.00   2432.00      0.00      0.00  59680.00      0.00
02:11:06 AM    134.00      0.00    134.00      0.00      0.00   1792.00      0.00
02:11:07 AM    185.00      0.00    185.00      0.00      0.00   2992.00      0.00
02:11:08 AM    230.00      0.00    230.00      0.00      0.00   3608.00      0.00
02:11:09 AM     98.00      0.00     98.00      0.00      0.00   1480.00      0.00
02:11:10 AM    444.00      0.00    444.00      0.00      0.00   5040.00      0.00
02:11:11 AM    124.75      0.00    124.75      0.00      0.00   1853.47      0.00
02:11:12 AM    162.00      0.00    162.00      0.00      0.00   2264.00      0.00
02:11:13 AM     98.00      0.00     98.00      0.00      0.00   1288.00      0.00
02:11:14 AM    120.00      0.00    120.00      0.00      0.00   1664.00      0.00
02:11:15 AM    162.00      0.00    162.00      0.00      0.00   2432.00      0.00
02:11:16 AM    165.00      0.00    165.00      0.00      0.00   2568.00      0.00
02:11:17 AM    138.00      0.00    138.00      0.00      0.00   2016.00      0.00
02:11:18 AM    139.00      0.00    139.00      0.00      0.00   1696.00      0.00
02:11:19 AM    220.00      0.00    220.00      0.00      0.00   3064.00      0.00
02:11:20 AM    224.00      0.00    224.00      0.00      0.00  15464.00      0.00
02:11:21 AM    461.00      0.00    461.00      0.00      0.00   5088.00      0.00
02:11:22 AM    141.00      0.00    141.00      0.00      0.00   2184.00      0.00
02:11:23 AM    123.00      0.00    123.00      0.00      0.00   1608.00      0.00
02:11:24 AM    124.00      0.00    124.00      0.00      0.00   1648.00      0.00
02:11:25 AM    185.00      0.00    185.00      0.00      0.00   2920.00      0.00
02:11:26 AM   2178.00      0.00   2178.00      0.00      0.00  49200.00      0.00
02:11:27 AM    201.00      0.00    201.00      0.00      0.00   2376.00      0.00
02:11:28 AM    101.00      0.00    101.00      0.00      0.00   1632.00      0.00
02:11:29 AM    178.00      0.00    178.00      0.00      0.00   2472.00      0.00
02:11:30 AM    163.00      0.00    163.00      0.00      0.00   1952.00      0.00
02:11:31 AM    185.00      0.00    185.00      0.00      0.00   2640.00      0.00
02:11:32 AM    377.00      0.00    377.00      0.00      0.00   4016.00      0.00
02:11:33 AM    196.00      0.00    196.00      0.00      0.00   3008.00      0.00
02:11:34 AM    152.00      0.00    152.00      0.00      0.00   2032.00      0.00
02:11:35 AM    185.00      0.00    185.00      0.00      0.00   6680.00      0.00
02:11:36 AM    194.00      0.00    194.00      0.00      0.00  10912.00      0.00
02:11:37 AM    146.00      0.00    146.00      0.00      0.00   1968.00      0.00
02:11:38 AM    131.00      0.00    131.00      0.00      0.00   1776.00      0.00
02:11:39 AM    235.00      0.00    235.00      0.00      0.00   3416.00      0.00
02:11:40 AM    170.00      0.00    170.00      0.00      0.00   2472.00      0.00
02:11:41 AM    218.00      0.00    218.00      0.00      0.00   3416.00      0.00
02:11:42 AM    607.00      0.00    607.00      0.00      0.00   6888.00      0.00
02:11:43 AM    132.00      0.00    132.00      0.00      0.00   1712.00      0.00
02:11:44 AM    119.00      0.00    119.00      0.00      0.00   1752.00      0.00
02:11:45 AM    108.00      0.00    108.00      0.00      0.00   1504.00      0.00
02:11:46 AM    184.00      0.00    184.00      0.00      0.00   2552.00      0.00
02:11:47 AM    356.00      0.00    356.00      0.00      0.00   4008.00      0.00
02:11:48 AM    113.00      0.00    113.00      0.00      0.00   1480.00      0.00
02:11:49 AM    166.00      0.00    166.00      0.00      0.00   2688.00      0.00
02:11:50 AM    114.00      0.00    114.00      0.00      0.00   1576.00      0.00
02:11:51 AM   2038.00      0.00   2038.00      0.00      0.00  62880.00      0.00
02:11:52 AM    147.00      0.00    147.00      0.00      0.00   2104.00      0.00
02:11:53 AM    327.00      0.00    327.00      0.00      0.00   3512.00      0.00
